smiles,dock_3fap,dock_7pqv,dock_combined,depth,used_time,mol,is_valid,canon_smiles,is_novel_moses,QED,logP,MW,HBD,HBA,RotB,TPSA,Lipinski_violations,Lipinski_pass,SA_score
N#C[C@H](NC(=O)C1CCC(N2CCCCC2)CC1)c1ccccc1Br,-9.495,-7.982,-17.477,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA3F0>,TRUE,N#C[C@H](NC(=O)C1CCC(N2CCCCC2)CC1)c1ccccc1Br,TRUE,0.8195307261792252,4.174680000000003,404.352,1,3,4,56.13,0,TRUE,2.852733153249847
N#C/C(=C/c1ccco1)C(=O)NCc1ccc(F)cc1,-7.826,-7.768,-15.594,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA450>,TRUE,N#C/C(=C/c1ccco1)C(=O)NCc1ccc(F)cc1,TRUE,0.6857011389967851,2.642080000000001,270.263,1,3,4,66.03,0,TRUE,2.1335570909379964
N#C[C@@]1(C(=O)OCc2ccccc2)CCC[C@H]1O,-7.415,-6.969,-14.384,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA4B0>,TRUE,N#C[C@@]1(C(=O)OCc2ccccc2)CCC[C@H]1O,TRUE,0.8239764047104889,1.78458,245.278,1,4,3,70.32000000000001,0,TRUE,3.2076376157847504
N#CC1=c2ccccc2=[NH+][C@@H]1CN1CCC(=O)CC1,-7.89,-7.777,-15.667,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA510>,TRUE,N#CC1=c2ccccc2=[NH+][C@@H]1CN1CCC(=O)CC1,TRUE,0.6711094649798192,-1.89182,254.3129999999999,1,3,2,58.07,0,TRUE,4.083424461996323
N#Cc1cccc(NCCn2nc(C(F)(F)F)ccc2=O)c1C(F)(F)F,-8.758,-8.483,-17.241,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA570>,TRUE,N#Cc1cccc(NCCn2nc(C(F)(F)F)ccc2=O)c1C(F)(F)F,TRUE,0.83195330506161,3.264680000000001,376.26,1,5,4,70.71000000000001,0,TRUE,2.734743994958168
N#CNC(=O)C(=O)Nc1nnc(Cc2cccs2)o1,-7.368,-7.039,-14.407,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA5D0>,TRUE,N#CNC(=O)C(=O)Nc1nnc(Cc2cccs2)o1,TRUE,0.4712140648137973,0.2576799999999997,277.265,2,7,3,120.91,0,TRUE,2.920661764037339
N#C[C@@H]1C(N)=C(COC(=O)c2ccccc2Cn2cncn2)[C@@H]1C(=O)C(=O)c1ccccc1,-9.343,-9.109,-18.452,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA630>,TRUE,N#C[C@@H]1C(N)=C(COC(=O)c2ccccc2Cn2cncn2)[C@@H]1C(=O)C(=O)c1ccccc1,TRUE,0.3174612625078794,1.91758,441.4470000000002,1,9,8,140.96,0,TRUE,3.7018359414584063
N#C[C@H](C(=O)C(=O)Nc1ccc(Br)cc1)c1cccc(Cn2cccn2)c1,-8.968,-8.826,-17.794,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA690>,TRUE,N#C[C@H](C(=O)C(=O)Nc1ccc(Br)cc1)c1cccc(Cn2cccn2)c1,TRUE,0.6150852306447324,3.5088800000000013,423.27000000000015,1,5,6,87.77999999999999,0,TRUE,2.8628524093807552
N#C[C@@]1(NC2CC2)CCC[C@@H]1CC1(O)CCOCC1,-7.054,-6.757,-13.811,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA6F0>,TRUE,N#C[C@@]1(NC2CC2)CCC[C@@H]1CC1(O)CCOCC1,TRUE,0.8113825002537317,1.73248,264.369,2,4,4,65.28,0,TRUE,4.146993757751742
N#CC1=c2ccccc2=[NH+][C@H]1Cc1ccc(Cl)cc1,-8.462,-8.223,-16.685,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA750>,TRUE,N#CC1=c2ccccc2=[NH+][C@H]1Cc1ccc(Cl)cc1,TRUE,0.8372757857681555,0.3393800000000002,267.739,1,1,2,37.76,0,TRUE,3.679537189269052
N#Cc1ccc(NC(=O)[C@@H](c2ccccc2)c2ccccc2)cc1,-10.22,-8.869,-19.089,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA7B0>,TRUE,N#Cc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,TRUE,0.7793290252006643,4.3288800000000025,312.372,1,2,4,52.89,0,TRUE,1.767783793001005
N#CN(Cc1ccccc1C(F)(F)F)[C@@H]1CCOC2(CCOCC2)C1,-9.298,-8.703,-18.001,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA810>,TRUE,N#CN(Cc1ccccc1C(F)(F)F)[C@@H]1CCOC2(CCOCC2)C1,TRUE,0.6130925182045972,3.716680000000003,354.3720000000002,0,4,3,45.49000000000001,0,TRUE,4.057725850388056
N#C[C@@H]1CN(c2cccc(N3CCCC3)c2)CC1,-7.782,-7.282,-15.064,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA870>,TRUE,N#C[C@H]1CCN(c2cccc(N3CCCC3)c2)C1,TRUE,0.7970767263455238,2.636680000000001,241.3379999999999,0,3,2,30.270000000000003,0,TRUE,2.700862763964974
N#C[C@H]1C(Oc2ccccc2[N+](=O)[O-])CC(=O)c2ccccc21,-8.991,-8.722,-17.713,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA8D0>,TRUE,N#C[C@@H]1c2ccccc2C(=O)CC1Oc1ccccc1[N+](=O)[O-],TRUE,0.6406532074533607,3.2359800000000014,308.293,0,5,3,93.23,0,TRUE,3.2908596167868573
N#C/C(=C/c1ccc(OC2CCCC2)cc1)C(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,-11.026,-8.582,-19.608,4,21605.048,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA930>,TRUE,N#C/C(=C/c1ccc(OC2CCCC2)cc1)C(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,TRUE,0.4471613862589029,3.5891800000000025,479.60200000000026,0,5,7,90.71,0,TRUE,2.4846288161278824
Fc1cc(-c2nnc3sc(C4CC4)nn23)ccc1OCC(F)(F)F,-9.139,-8.459,-17.598,10,21702.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA990>,TRUE,Fc1cc(-c2nnc3sc(C4CC4)nn23)ccc1OCC(F)(F)F,TRUE,0.6657550956291948,3.810400000000001,358.32000000000005,0,6,4,52.31,0,TRUE,2.6547069716134395
Fc1cc(-c2[nH+]cnc(N3CCCC3)c2)cc(Cl)c1,-8.771,-8.075,-16.846,10,21702.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FA9F0>,TRUE,Fc1cc(Cl)cc(-c2cc(N3CCCC3)nc[nH+]2)c1,TRUE,0.8454152098398066,2.955400000000001,278.73799999999994,0,2,2,30.270000000000003,0,TRUE,3.319329502965076
Fc1cc(-c2ccc(Cl)cc2)ccc1I,-7.875,-7.679,-15.554,10,21702.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAA50>,TRUE,Fc1cc(-c2ccc(Cl)cc2)ccc1I,TRUE,0.661117277127569,4.750700000000002,332.543,0,0,1,0,0,TRUE,1.7844803715511706
Fc1cc(-c2noc(CN3CCC[C@@H](Oc4ccc[nH]4)C3)n2)cc(Cl)c1,-9.692,-9.092,-18.784,10,21702.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAAB0>,TRUE,Fc1cc(Cl)cc(-c2noc(CN3CCC[C@@H](Oc4ccc[nH]4)C3)n2)c1,TRUE,0.7310554160865212,3.9006000000000025,376.8190000000001,1,5,5,67.18,0,TRUE,3.2577536130145983
Fc1cc(-c2[nH+]cnn2-c2ccccc2)ccn1,-8.122,-7.58,-15.702,10,21702.383,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAB10>,TRUE,Fc1cc(-c2[nH+]cnn2-c2ccccc2)ccn1,TRUE,0.6429792161142194,1.8875,241.24900000000005,0,3,2,44.85,0,TRUE,3.283404685788722
Cc1c([N+](=O)[O-])cnn1C[C@@H](C)CNC(=O)c1ccccc1,-8.382,-7.873,-16.255,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAB70>,TRUE,Cc1c([N+](=O)[O-])cnn1C[C@@H](C)CNC(=O)c1ccccc1,TRUE,0.6537347790644313,2.16582,302.334,1,5,6,90.06,0,TRUE,2.643783300741676
Cc1c(C)sc(NCc2cnn(C)c2F)n1,-6.771,-6.483,-13.254,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FABD0>,TRUE,Cc1nc(NCc2cnn(C)c2F)sc1C,TRUE,0.8943745568999304,2.2446399999999995,240.307,1,5,3,42.74,0,TRUE,2.864228894928752
Cc1c(OCc2ncco2)oc2c1/C(=N/N(C)C)S2,-7.308,-6.73,-14.038,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAC30>,TRUE,Cc1c(OCc2ncco2)oc2c1/C(=N/N(C)C)S2,TRUE,0.8011191619287501,2.4839200000000003,279.321,0,7,4,64,0,TRUE,4.0739284307040045
Cc1c([C@@H](C)[NH2+]C2CCC([NH+](C)C)CC2)oc2ccccc12,-8.76,-8.943,-17.703,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAC90>,TRUE,Cc1c([C@@H](C)[NH2+]C2CCC([NH+](C)C)CC2)oc2ccccc12,TRUE,0.8875068270498998,1.8213200000000005,302.46200000000005,2,1,4,34.19,0,TRUE,4.7129621601160405
Cc1c(-c2ccc([N+](=O)[O-])cc2)nnn1CC(F)(F)F,-8.046,-7.796,-15.842,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FACF0>,TRUE,Cc1c(-c2ccc([N+](=O)[O-])cc2)nnn1CC(F)(F)F,TRUE,0.6419620181514903,2.7240200000000003,286.213,0,5,3,73.85,0,TRUE,2.459464513340155
Cc1c(Cl)cccc1NC(=O)Cn1nc(-c2cccc(F)c2)n2cc(C(=O)[O-])cc21,-11.272,-10.529,-21.801,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAD50>,TRUE,Cc1c(Cl)cccc1NC(=O)Cn1nc(-c2cccc(F)c2)n2cc(C(=O)[O-])cc12,TRUE,0.5318989718849478,2.90592,425.8270000000001,1,6,5,91.46,0,TRUE,2.953587219551377
Cc1c([O-])n(C)c2cccnc12,-6.118,-5.937,-12.055,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FADB0>,TRUE,Cc1c([O-])n(C)c2cccnc12,TRUE,0.5769481943511234,0.9553199999999996,161.184,0,3,0,40.88,0,TRUE,3.042653449519726
Cc1c([C@@]2(C)COc3ccccc3N2)cccc1[N+](=O)[O-],-9.297,-8.669,-17.966,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAE10>,TRUE,Cc1c([N+](=O)[O-])cccc1[C@@]1(C)COc2ccccc2N1,TRUE,0.6753760336707014,3.6229200000000015,284.31500000000005,1,4,2,64.39999999999999,0,TRUE,3.067141215471475
Cc1c([N+](=O)[O-])cn([C@@H](C)C(=O)NC[C@@H]2CCCO2)c1C,-7.688,-7.403,-15.091,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAE70>,TRUE,Cc1c([N+](=O)[O-])cn([C@@H](C)C(=O)NC[C@@H]2CCCO2)c1C,TRUE,0.6633557031044097,1.86934,295.339,1,5,5,86.4,0,TRUE,3.477690054092592
Cc1c(O)cc(N)cc1S(=O)(=O)N1CCN(CC[NH+](C)C)CC1,-7.539,-7.293,-14.832,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAED0>,TRUE,Cc1c(O)cc(N)cc1S(=O)(=O)N1CCN(CC[NH+](C)C)CC1,TRUE,0.5803281251555177,-1.26638,343.4730000000001,3,5,5,91.31,0,TRUE,3.3274047853807804
Cc1c(F)cccc1NC(=O)c1ccccc1OCC[NH+]1CCCC1,-8.929,-8.728,-17.657,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAF30>,TRUE,Cc1c(F)cccc1NC(=O)c1ccccc1OCC[NH+]1CCCC1,TRUE,0.8460396185385191,2.4439199999999994,343.4220000000002,2,2,6,42.77,0,TRUE,3.1240839284843336
Cc1c(/C=C(\C#N)[C@@H](C)[NH3+])nccc1Br,-6.661,-6.111,-12.772,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FAF90>,TRUE,Cc1c(Br)ccnc1/C=C(\C#N)[C@@H](C)[NH3+],TRUE,0.8285247523817865,1.6898999999999995,267.15,1,2,2,64.32,0,TRUE,4.375653882030967
Cc1c([C@@]2(C)NC(=O)N(CC(=O)Nc3ccccc3C)C2=O)cnn1C,-9.447,-8.348,-17.795,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB030>,TRUE,Cc1ccccc1NC(=O)CN1C(=O)N[C@](C)(c2cnn(C)c2C)C1=O,TRUE,0.8113579479496871,1.44264,355.39800000000014,2,5,4,96.33,0,TRUE,2.8086454531240808
Cc1c([N+](=O)[O-])cccc1S(=O)(=O)[C@@H]1CCN(C(=O)Nc2ccc(Cl)cc2)C1,-9.694,-9.109,-18.803,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB090>,TRUE,Cc1c([N+](=O)[O-])cccc1S(=O)(=O)[C@@H]1CCN(C(=O)Nc2ccc(Cl)cc2)C1,TRUE,0.5959171028137218,3.636720000000002,423.878,1,5,4,109.62,0,TRUE,2.8202171090885155
Cc1c(C(=O)N2CC=C(c3ccoc3)CC2)oc2c1C(=O)C[C@@H](C)C2,-10.023,-9.371,-19.394,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB0F0>,TRUE,Cc1c(C(=O)N2CC=C(c3ccoc3)CC2)oc2c1C(=O)C[C@@H](C)C2,TRUE,0.8328846936232719,3.8755200000000025,339.39100000000013,0,4,2,63.66,0,TRUE,3.4912245129464887
Cc1c(OCC(=O)N(C)[C@H](C)c2nc(C)cs2)c(=O)n(-c2ccccc2)n1C,-8.887,-8.078,-16.965,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB150>,TRUE,Cc1csc([C@@H](C)N(C)C(=O)COc2c(C)n(C)n(-c3ccccc3)c2=O)n1,TRUE,0.6380272868105918,2.847740000000001,400.5040000000001,0,7,6,69.36000000000001,0,TRUE,3.153616309887715
Cc1c(NC(=O)CCc2nnc(-c3ccccc3Cl)o2)cc(Cl)cc1C(=O)[O-],-9.829,-9.818,-19.647,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB1B0>,TRUE,Cc1c(NC(=O)CCc2nnc(-c3ccccc3Cl)o2)cc(Cl)cc1C(=O)[O-],TRUE,0.657090069385222,3.2866200000000028,419.24400000000014,1,6,6,108.15,0,TRUE,2.5730619825324847
Cc1c(F)cccc1NC(=O)[C@@H](C)Sc1nnc(C(C)(C)C)o1,-8.961,-8.741,-17.702,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB210>,TRUE,Cc1c(F)cccc1NC(=O)[C@@H](C)Sc1nnc(C(C)(C)C)o1,TRUE,0.8561408448222945,3.9339200000000014,337.42000000000013,1,5,4,68.02000000000001,0,TRUE,2.818812322801381
Cc1c(-c2ccccc2)c(C(C)=O)ccc1OCC1CC[NH+](C)CC1,-9.118,-8.521,-17.639,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB270>,TRUE,CC(=O)c1ccc(OCC2CC[NH+](C)CC2)c(C)c1-c1ccccc1,TRUE,0.8491143554659708,3.168120000000001,338.4710000000001,1,2,5,30.74,0,TRUE,3.192414183088884
Cc1c(/C=C/C(=O)N2CC[C@@](C)(C(C)C)C2)oc2cc([S@](C)=O)ccc12,-9.802,-8.331,-18.133,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB2D0>,TRUE,Cc1c(/C=C/C(=O)N2CC[C@@](C)(C(C)C)C2)oc2cc([S@](C)=O)ccc12,TRUE,0.7471601111663246,4.386420000000004,373.5180000000001,0,3,4,50.52,0,TRUE,4.034242234351774
Cc1c([N+](=O)[O-])c(C)c(C)c(C)c1CC(=O)O[C@@H](C)C(C)C,-8.373,-8.145,-16.518,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB330>,TRUE,Cc1c(C)c(CC(=O)O[C@@H](C)C(C)C)c(C)c([N+](=O)[O-])c1C,TRUE,0.4688386772448769,3.958680000000003,307.39000000000004,0,4,5,69.44,0,TRUE,3.174621208325896
Cc1c(OC2CCN(CN3C(=O)CCc4ccccc43)CC2)c(=O)n(-c2ccccc2)n1C,-12.286,-9.372,-21.658,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB390>,TRUE,Cc1c(OC2CCN(CN3C(=O)CCc4ccccc43)CC2)c(=O)n(-c2ccccc2)n1C,TRUE,0.6037158601089369,3.264520000000002,446.5510000000002,0,6,5,59.71,0,TRUE,2.707837968475044
Cc1c(NC[C@@H](O)COCc2ccccn2)oc2c1C(=O)CCC2,-8.363,-8.006,-16.369,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB3F0>,TRUE,Cc1c(NC[C@@H](O)COCc2ccccn2)oc2c1C(=O)CCC2,TRUE,0.8112344452357516,2.49162,330.3840000000002,2,6,7,84.59,0,TRUE,3.2914716608625536
Cc1c(-c2nc(CCNc3ccccc3)co2)noc1N,-8.696,-7.714,-16.41,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB450>,TRUE,Cc1c(-c2nc(CCNc3ccccc3)co2)noc1N,TRUE,0.7483620156606838,2.8748200000000006,284.3190000000001,2,6,5,90.11,0,TRUE,2.565575524593582
Cc1c(Cl)cccc1NC(=O)C1=COCCN1C(=O)c1ccccc1OC(F)F,-9.658,-9.181,-18.839,6,22431.865,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB4B0>,TRUE,Cc1c(Cl)cccc1NC(=O)C1=COCCN1C(=O)c1ccccc1OC(F)F,TRUE,0.7836828866324232,4.202320000000003,422.81500000000005,1,4,5,67.87,0,TRUE,2.688384579640884
Fc1cc(-c2ccccc2Cl)oc1Cl,-7.821,-6.673,-14.494,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB510>,TRUE,Fc1cc(-c2ccccc2Cl)oc1Cl,TRUE,0.7086276415795855,4.3925,231.053,0,1,1,13.14,0,TRUE,2.4530415324377
Fc1cc(-c2ccccc2OCC[NH+]2CCCC2)co1,-7.95,-7.531,-15.481,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB570>,TRUE,Fc1cc(-c2ccccc2OCC[NH+]2CCCC2)co1,TRUE,0.9055357244320186,2.1432,276.3309999999999,1,2,5,26.81,0,TRUE,3.863193761493133
Fc1cc(-c2coc(-c3cc(Cl)ccc3O)c2)c([N+](=O)[O-])cc1O,-9.253,-8.918,-18.171,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB5D0>,TRUE,O=[N+]([O-])c1cc(O)c(F)cc1-c1coc(-c2cc(Cl)ccc2O)c1,TRUE,0.5261759330274233,4.725500000000003,349.7010000000001,2,5,3,96.74,0,TRUE,2.7570558809130947
Fc1cc(-c2cn(-c3ccccc3)nn2)ccc1C[NH2+][C@@H]1C=CN=C1CC1CC1,-10.385,-9.347,-19.732,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB630>,TRUE,Fc1cc(-c2cn(-c3ccccc3)nn2)ccc1C[NH2+][C@@H]1C=CN=C1CC1CC1,TRUE,0.675305796855355,3.2738000000000014,388.4700000000002,1,4,7,59.68,0,TRUE,3.9098425625763302
Fc1cc(-c2c[nH]c3ccccc32)ccc1O,-9.18,-8.368,-17.548,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB690>,TRUE,Oc1ccc(-c2c[nH]c3ccccc23)cc1F,TRUE,0.6532179319356564,3.679600000000001,227.238,2,1,1,36.02,0,TRUE,1.9213711344308244
Fc1cc(-c2ccccc2)c(/C=N\Oc2ncccn2)s1,-8.286,-7.935,-16.221,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB6F0>,TRUE,Fc1cc(-c2ccccc2)c(/C=N\Oc2ncccn2)s1,TRUE,0.5441782962907353,3.757100000000001,299.33,0,5,4,47.370000000000005,0,TRUE,3.0058128512014006
Fc1cc(-c2coc(CSc3nnnn3Cc3ccccc3)n2)cc(OC(F)F)c1,-10.736,-8.935,-19.671,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB750>,TRUE,Fc1cc(OC(F)F)cc(-c2coc(CSc3nnnn3Cc3ccccc3)n2)c1,TRUE,0.3809892084342767,4.409200000000001,433.415,0,8,8,78.86,0,TRUE,2.658957321862859
Fc1cc(-c2ccccc2F)ccn1,-8.19,-6.901,-15.091,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB7B0>,TRUE,Fc1cc(-c2ccccc2F)ccn1,TRUE,0.6311477836122906,3.026800000000001,191.18,0,1,1,12.89,0,TRUE,1.8449655856921383
Fc1cc(-c2cnnc(Nc3nccs3)c2)cc(OC2CO2)c1,-9.305,-8.878,-18.183,11,22665.046,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB810>,TRUE,Fc1cc(OC2CO2)cc(-c2cnnc(Nc3nccs3)c2)c1,TRUE,0.7242917050016602,3.2179,330.34400000000016,1,7,5,72.46000000000001,0,TRUE,3.31633652931225
O[C@H]1CC[C@@H]2CCCC[C@@H]21,-6.054,-5.861,-11.915,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB870>,TRUE,O[C@H]1CC[C@@H]2CCCC[C@@H]21,TRUE,0.5449473121858734,1.9475,140.226,1,1,0,20.23,0,TRUE,3.186447391803356
O[C@H]1C(=O)N(c2ccc(Br)c(Cl)c2)c2ccccc2N1,-8.995,-8.411,-17.406,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB8D0>,TRUE,O=C1[C@H](O)Nc2ccccc2N1c1ccc(Br)c(Cl)c1,TRUE,0.8247070710053792,3.5111000000000017,353.603,2,3,1,52.57,0,TRUE,2.9695782069701373
O[C@H]1Cc2ccccc21,-6.125,-5.362,-11.487,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB930>,TRUE,O[C@H]1Cc2ccccc21,TRUE,0.5463949969747736,1.2761,120.15099999999995,1,1,0,20.23,0,TRUE,2.454100900630122
O[C@H]1CN(C[C@@H]2C[C@@H]2C2CCCCC2)c2ccccc2N1CC1CC1,-9.486,-9.022,-18.508,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB990>,TRUE,O[C@H]1CN(C[C@@H]2C[C@@H]2C2CCCCC2)c2ccccc2N1CC1CC1,TRUE,0.8675327116302534,4.257800000000004,340.5110000000001,1,3,5,26.71,0,TRUE,3.729019654095444
O[C@H]1Cn2cc(Cl)c(S(=O)(=O)NCCc3cccc(Cl)c3)c2C1,-8.42,-8.383,-16.803,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FB9F0>,TRUE,O=S(=O)(NCCc1cccc(Cl)c1)c1c(Cl)cn2c1C[C@@H](O)C2,TRUE,0.8421456607340241,2.2329,375.2770000000001,2,4,5,71.33,0,TRUE,3.3352495746624244
O[C@H]1C[C@H](NC[C@@H](O)COc2cccc([N+](=O)[O-])c2)C=C2CCCC[C@@H]21,-8.811,-8.617,-17.428,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBA50>,TRUE,O=[N+]([O-])c1cccc(OC[C@H](O)CN[C@@H]2C=C3CCCC[C@@H]3[C@@H](O)C2)c1,TRUE,0.3900347541057818,2.173899999999999,362.42600000000016,3,6,7,104.86,0,TRUE,3.937117270935156
O[C@H]1CCCC[C@H]1Cc1cccc(C[S@](=O)c2ccccc2)c1,-9.494,-8.994,-18.488,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBAB0>,TRUE,O=[S@@](Cc1cccc(C[C@@H]2CCCC[C@@H]2O)c1)c1ccccc1,TRUE,0.8974698795862267,4.088000000000004,328.47700000000003,1,2,5,37.3,0,TRUE,3.22680791251634
O[C@H]1COCCN1Cc1ccccc1,-6.724,-6.46,-13.184,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBB10>,TRUE,O[C@H]1COCCN1Cc1ccccc1,TRUE,0.7550590300856564,0.8371999999999999,193.24600000000004,1,3,2,32.7,0,TRUE,2.58497014816872
O[C@H]1CN(c2ccc(Oc3nc[nH]n3)nn2)c2ccc(F)cc2C1=NOc1ccccc1,-10.915,-10.289,-21.204,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBB70>,TRUE,O[C@H]1CN(c2ccc(Oc3nc[nH]n3)nn2)c2ccc(F)cc2C1=NOc1ccccc1,TRUE,0.4609984308169554,2.8218000000000005,433.4030000000001,2,9,5,121.64,0,TRUE,3.9180993468668506
O[C@H]1C[C@H](c2ccco2)O1,-5.065,-4.767,-9.832,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBBD0>,TRUE,O[C@H]1C[C@H](c2ccco2)O1,TRUE,0.6337684734997019,1.0594,140.13799999999998,1,3,1,42.60000000000001,0,TRUE,3.530145499584057
O[C@H]1CCCC[C@H]1[NH2+][C@@H]1CCCc2cc(Br)ccc21,-8.908,-8.437,-17.345,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBC30>,TRUE,O[C@H]1CCCC[C@H]1[NH2+][C@@H]1CCCc2cc(Br)ccc21,TRUE,0.8618267529520083,2.6934000000000005,325.27,2,1,2,36.84,0,TRUE,4.303944595852746
O[C@H]1C(=O)CN(CCc2ccccc2)C(=O)N1C1CCCC1,-8.742,-8.563,-17.305,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBC90>,TRUE,O=C1CN(CCc2ccccc2)C(=O)N(C2CCCC2)[C@H]1O,TRUE,0.9222809061894456,1.7967999999999995,302.3740000000002,1,3,4,60.85,0,TRUE,2.972628625908314
O[C@H]1CO[C@@H](c2cccc(O)c2)N1CC(F)(F)F,-7.499,-7.12,-14.619,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBCF0>,TRUE,Oc1cccc([C@@H]2OC[C@H](O)N2CC(F)(F)F)c1,TRUE,0.8506976501358836,1.6037,263.215,2,4,2,52.93,0,TRUE,3.7223917943792646
O[C@H]1CN(C(=O)Cc2ccccc2)CC[C@@H]1Nc1ccccc1,-9.135,-8.921,-18.056,5,23267.859,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED1FBD50>,TRUE,O=C(Cc1ccccc1)N1CC[C@H](Nc2ccccc2)[C@@H](O)C1,TRUE,0.9109436794471556,2.303,310.397,2,3,4,52.57,0,TRUE,2.618974254250426
